order_id,customer_id,order_date,product_id,category,price,quantity,payment_method,order_status,city
3764,1054,2024-09-24,118,Sports,508.24,2,UPI,Delivered,Pune
3765,1499,2024-05-07,144,Books,926.95,4,UPI,Delivered,Pune
3766,1899,2024-11-21,186,Fashion,816.86,4,UPI,Delivered,Kolkata
3767,1887,2024-08-22,200,Home,329.96,2,Card,Delivered,Ahmedabad
3768,1765,2024-02-10,157,Home,982.44,3,UPI,Delivered,Ahmedabad
3769,1535,2024-06-29,92,Beauty,711.53,3,UPI,Delivered,Delhi
3770,1161,2024-06-05,134,Sports,71.82,2,UPI,Cancelled,Hyderabad
3771,1669,2024-02-28,144,Electronics,44.81,4,Card,Delivered,Hyderabad
3772,1593,2024-12-10,148,Books,176.72,2,Card,Delivered,Kolkata
3773,1914,2024-09-05,80,Electronics,730.58,3,Card,Delivered,Mumbai
3774,1158,2024-07-10,71,Fashion,191.9,2,Card,Delivered,Mumbai
3775,1187,2024-01-24,78,Sports,516.37,4,UPI,Delivered,Bangalore
3776,1059,2024-03-20,43,Home,102.33,3,UPI,Delivered,Bangalore
3777,1914,2024-05-13,154,Electronics,921.68,3,UPI,Delivered,Hyderabad
3778,1816,2024-07-31,90,Fashion,350.52,1,UPI,Delivered,Kolkata
3779,1318,2024-12-13,78,Sports,909.05,1,COD,Delivered,Hyderabad
3780,1877,2024-06-14,199,Fashion,945.43,3,Card,Delivered,Mumbai
3781,1210,2024-12-13,161,Books,16.07,3,Card,Cancelled,Kolkata
3782,1405,2024-12-02,26,Electronics,469.49,2,UPI,Delivered,Ahmedabad
3783,1663,2024-03-11,121,Beauty,34.41,4,UPI,Delivered,Chennai
3784,1108,2024-08-01,45,Beauty,909.61,3,UPI,Delivered,Chennai
3785,1075,2024-03-05,63,Sports,523.22,4,Card,Delivered,Pune
3786,1541,2024-08-08,195,Fashion,84.19,3,UPI,Delivered,Mumbai
3787,1313,2024-11-03,180,Home,119.17,4,UPI,Cancelled,Kolkata
3788,1997,2024-10-12,68,Electronics,389.67,1,Card,Delivered,Bangalore
3789,1116,2024-07-03,154,Beauty,940.83,3,COD,Delivered,Ahmedabad
3790,1926,2024-07-25,2,Beauty,695.98,2,UPI,Delivered,Bangalore
3791,1867,2024-04-08,142,Fashion,868.94,4,UPI,Delivered,Chennai
3792,1703,2024-08-29,108,Beauty,372.79,3,UPI,Delivered,Hyderabad
3793,1018,2024-06-06,30,Fashion,52.78,1,Card,Delivered,Mumbai
3794,1431,2024-04-07,49,Electronics,974.57,1,UPI,Delivered,Pune
3795,1684,2024-02-11,140,Fashion,27.0,1,Card,Delivered,Ahmedabad
3796,1739,2024-05-18,44,Beauty,948.18,1,Card,Delivered,Pune
3797,1349,2024-10-09,161,Fashion,374.99,3,UPI,Returned,Hyderabad
3798,1182,2024-08-14,13,Beauty,19.99,2,UPI,Delivered,Bangalore
3799,1112,2024-03-12,78,Books,692.27,4,UPI,Delivered,Chennai
3800,1182,2024-08-30,126,Sports,980.73,2,UPI,Delivered,Hyderabad
3801,1480,2024-01-18,98,Beauty,965.97,4,UPI,Cancelled,Bangalore
3802,1145,2024-03-17,26,Beauty,169.33,2,Card,Delivered,Bangalore
3803,1830,2024-02-14,149,Beauty,189.44,3,Card,Cancelled,Kolkata
3804,1627,2024-12-08,156,Sports,569.88,3,UPI,Delivered,Pune
3805,1112,2024-05-19,48,Books,640.93,4,Card,Delivered,Bangalore
3806,1762,2024-06-25,168,Home,742.02,3,UPI,Delivered,Hyderabad
3807,1475,2024-08-09,66,Beauty,189.24,4,Card,Returned,Delhi
3808,1762,2024-04-01,87,Home,959.42,2,COD,Delivered,Chennai
3809,1302,2024-01-22,79,Electronics,642.35,3,COD,Delivered,Bangalore
3810,1970,2024-06-20,23,Books,848.58,3,UPI,Delivered,Hyderabad
3811,1824,2024-04-01,81,Fashion,544.67,4,Card,Delivered,Ahmedabad
3812,1117,2024-07-10,48,Home,420.13,4,Card,Returned,Pune
3813,1812,2024-03-17,124,Books,977.41,4,UPI,Delivered,Mumbai
3814,1160,2024-10-07,130,Electronics,586.3,4,Card,Delivered,Pune
3815,1400,2024-12-29,84,Books,868.2,1,COD,Delivered,Kolkata
3816,1197,2024-06-27,20,Fashion,953.76,4,UPI,Delivered,Chennai
3817,1259,2024-08-25,187,Beauty,678.6,1,UPI,Delivered,Mumbai
3818,1659,2024-05-14,46,Beauty,553.45,2,Card,Delivered,Mumbai
3819,1751,2024-12-30,131,Beauty,13.48,4,UPI,Delivered,Pune
3820,1046,2024-10-06,183,Sports,49.62,1,UPI,Delivered,Hyderabad
3821,1986,2024-01-19,12,Sports,208.84,1,UPI,Delivered,Pune
3822,1398,2024-03-23,40,Sports,194.15,1,UPI,Cancelled,Ahmedabad
3823,1709,2024-08-15,66,Sports,262.21,3,UPI,Delivered,Delhi
3824,1558,2024-09-21,100,Electronics,311.89,1,UPI,Delivered,Hyderabad
3825,1077,2024-04-21,78,Books,366.46,4,UPI,Cancelled,Hyderabad
3826,1123,2024-09-07,16,Electronics,426.33,4,Card,Delivered,Chennai
3827,1074,2024-06-12,83,Beauty,107.88,4,UPI,Delivered,Ahmedabad
3828,1870,2024-12-23,162,Fashion,51.94,1,UPI,Delivered,Kolkata
3829,1136,2024-06-16,44,Sports,677.21,1,UPI,Delivered,Kolkata
3830,1601,2024-08-08,134,Books,541.96,3,UPI,Delivered,Hyderabad
3831,1399,2024-10-30,192,Fashion,449.7,2,UPI,Delivered,Ahmedabad
3832,1836,2024-07-09,100,Electronics,638.1,3,UPI,Delivered,Ahmedabad
3833,1504,2024-11-20,22,Sports,829.4,4,Card,Delivered,Ahmedabad
3834,1499,2024-06-18,18,Electronics,433.42,4,UPI,Delivered,Chennai
3835,1572,2024-02-14,12,Electronics,644.71,4,UPI,Delivered,Bangalore
3836,1137,2024-01-14,180,Home,954.04,3,Card,Delivered,Chennai
3837,1049,2024-08-18,123,Books,841.23,4,UPI,Delivered,Kolkata
3838,1770,2024-06-05,117,Electronics,431.74,4,Card,Cancelled,Hyderabad
3839,1972,2024-05-13,51,Beauty,648.27,4,COD,Delivered,Bangalore
3840,1618,2024-02-06,71,Electronics,185.3,1,UPI,Delivered,Bangalore
3841,1624,2024-02-22,48,Sports,564.92,2,COD,Delivered,Delhi
3842,1861,2024-01-18,19,Beauty,981.52,1,COD,Delivered,Pune
3843,1253,2024-02-07,6,Electronics,523.13,1,UPI,Delivered,Hyderabad
3844,1629,2024-07-05,84,Beauty,928.36,2,COD,Delivered,Mumbai
3845,1709,2024-07-14,155,Electronics,413.26,2,Card,Delivered,Pune
3846,1848,2024-08-30,53,Books,998.86,3,COD,Cancelled,Hyderabad
3847,1876,2024-10-26,107,Beauty,583.43,2,Card,Delivered,Mumbai
3848,1562,2024-10-29,101,Fashion,51.85,3,Card,Cancelled,Pune
3849,1756,2024-02-04,48,Home,590.89,3,UPI,Returned,Kolkata
3850,1914,2024-08-02,135,Beauty,281.83,1,UPI,Delivered,Delhi
3851,1425,2024-08-06,187,Sports,42.16,4,UPI,Cancelled,Hyderabad
3852,1546,2024-11-11,69,Home,822.64,1,UPI,Delivered,Pune
3853,1301,2024-03-30,11,Home,282.97,1,COD,Delivered,Delhi
3854,1921,2024-11-03,143,Electronics,798.58,2,UPI,Delivered,Mumbai
3855,1580,2024-09-08,192,Beauty,295.34,2,Card,Delivered,Chennai
3856,1348,2024-01-08,131,Books,202.38,3,UPI,Returned,Kolkata
3857,1831,2024-09-12,122,Home,974.2,3,UPI,Delivered,Hyderabad
3858,1932,2024-12-28,69,Sports,368.03,3,Card,Delivered,Bangalore
3859,1979,2024-07-26,23,Books,605.36,2,UPI,Delivered,Bangalore
3860,1048,2024-05-10,181,Books,613.88,3,COD,Delivered,Delhi
3861,1916,2024-08-11,37,Sports,564.87,3,UPI,Delivered,Kolkata
3862,1073,2024-07-15,9,Sports,915.55,2,UPI,Cancelled,Chennai
3863,1703,2024-05-21,15,Electronics,677.7,4,UPI,Cancelled,Bangalore
3864,1260,2024-09-08,131,Fashion,409.7,1,UPI,Delivered,Ahmedabad
3865,1355,2024-04-05,93,Beauty,863.76,2,UPI,Delivered,Bangalore
3866,1581,2024-01-26,198,Home,189.25,3,UPI,Delivered,Ahmedabad
3867,1601,2024-04-20,17,Beauty,548.79,1,Card,Delivered,Hyderabad
3868,1259,2024-05-02,154,Books,951.04,2,UPI,Delivered,Bangalore
3869,1637,2024-07-04,149,Home,629.14,1,UPI,Delivered,Kolkata
3870,1742,2024-06-16,72,Electronics,818.8,1,COD,Delivered,Kolkata
3871,1294,2024-02-20,149,Beauty,657.03,4,UPI,Delivered,Ahmedabad
3872,1930,2024-01-05,121,Electronics,840.98,3,UPI,Delivered,Mumbai
3873,1640,2024-03-17,11,Electronics,945.04,2,Card,Delivered,Delhi
3874,1791,2024-06-08,166,Beauty,280.19,3,Card,Delivered,Kolkata
3875,1312,2024-07-26,72,Beauty,177.96,4,Card,Returned,Pune
3876,1611,2024-09-13,106,Home,489.15,4,COD,Delivered,Bangalore
3877,1837,2024-07-23,125,Books,704.84,2,UPI,Delivered,Hyderabad
3878,1808,2024-09-11,35,Books,234.92,2,UPI,Delivered,Ahmedabad
3879,1181,2024-01-11,119,Sports,14.06,4,UPI,Delivered,Pune
3880,1685,2024-01-08,14,Electronics,349.51,2,COD,Delivered,Mumbai
3881,1827,2024-02-01,14,Books,969.17,1,UPI,Delivered,Ahmedabad
3882,1363,2024-01-28,10,Fashion,698.02,1,Card,Delivered,Pune
3883,1187,2024-07-24,140,Home,407.31,4,Card,Delivered,Ahmedabad
3884,1568,2024-08-15,38,Home,200.65,3,UPI,Delivered,Bangalore
3885,1542,2024-05-07,108,Sports,362.53,2,UPI,Returned,Delhi
3886,1595,2024-09-11,119,Sports,178.14,2,UPI,Delivered,Delhi
3887,1663,2024-07-30,34,Electronics,115.24,1,UPI,Delivered,Kolkata
3888,1984,2024-08-26,169,Home,907.67,2,UPI,Delivered,Delhi
3889,1547,2024-07-25,10,Home,997.67,3,UPI,Delivered,Bangalore
3890,1724,2024-11-13,122,Fashion,172.47,2,Card,Delivered,Mumbai
3891,1925,2024-10-09,145,Electronics,63.98,2,COD,Delivered,Kolkata
3892,1407,2024-09-01,145,Electronics,336.43,1,Card,Delivered,Chennai
3893,1875,2024-02-14,195,Books,467.04,2,Card,Delivered,Pune
3894,1617,2024-04-14,190,Sports,212.77,4,UPI,Cancelled,Kolkata
3895,1413,2024-12-13,115,Books,308.41,4,UPI,Delivered,Delhi
3896,1341,2024-10-07,1,Electronics,208.86,3,UPI,Delivered,Mumbai
3897,1219,2024-08-21,12,Fashion,776.52,3,UPI,Delivered,Ahmedabad
3898,1902,2024-07-07,103,Electronics,715.45,3,Card,Delivered,Ahmedabad
3899,1162,2024-02-13,4,Books,638.6,3,COD,Delivered,Hyderabad
3900,1950,2024-08-12,170,Beauty,393.35,1,UPI,Delivered,Hyderabad
3901,1219,2024-05-21,141,Beauty,909.95,2,UPI,Delivered,Ahmedabad
3902,1269,2024-05-15,98,Fashion,969.84,1,UPI,Delivered,Mumbai
3903,1631,2024-06-24,106,Sports,181.9,3,UPI,Delivered,Hyderabad
3904,1905,2024-05-21,85,Home,230.78,2,Card,Delivered,Hyderabad
3905,1847,2024-03-20,121,Electronics,530.37,4,Card,Delivered,Delhi
3906,1399,2024-03-22,132,Books,100.34,1,Card,Cancelled,Bangalore
3907,1181,2024-05-14,82,Sports,442.08,2,Card,Delivered,Bangalore
3908,1990,2024-07-25,197,Books,585.97,4,UPI,Delivered,Bangalore
3909,1617,2024-12-09,19,Sports,526.85,4,COD,Delivered,Bangalore
3910,1728,2024-06-25,130,Electronics,337.6,3,Card,Delivered,Mumbai
3911,1204,2024-08-30,12,Home,547.02,4,UPI,Delivered,Kolkata
3912,1581,2024-02-24,81,Electronics,959.21,4,UPI,Delivered,Delhi
3913,1555,2024-05-20,74,Home,213.96,3,COD,Returned,Mumbai
3914,1840,2024-02-25,98,Books,658.28,2,UPI,Delivered,Ahmedabad
3915,1812,2024-01-15,6,Fashion,52.96,2,Card,Delivered,Pune
3916,1227,2024-07-03,136,Home,75.75,3,UPI,Delivered,Pune
3917,1695,2024-11-09,125,Sports,556.31,1,COD,Cancelled,Hyderabad
3918,1618,2024-03-28,51,Fashion,113.89,3,Card,Delivered,Ahmedabad
3919,1595,2024-04-06,11,Books,32.12,2,Card,Delivered,Delhi
3920,1849,2024-05-23,191,Beauty,179.8,1,COD,Delivered,Chennai
3921,1249,2024-01-08,185,Fashion,569.2,3,COD,Delivered,Ahmedabad
3922,1874,2024-08-02,127,Home,706.31,2,COD,Delivered,Bangalore
3923,1440,2024-06-21,140,Fashion,210.45,2,UPI,Delivered,Pune
3924,1532,2024-08-10,73,Books,671.58,2,UPI,Delivered,Pune
3925,1195,2024-02-09,2,Fashion,190.65,4,UPI,Cancelled,Ahmedabad
3926,1689,2024-06-30,8,Books,617.32,4,UPI,Delivered,Hyderabad
3927,1928,2024-09-26,139,Beauty,417.84,1,COD,Delivered,Bangalore
3928,1986,2024-07-05,124,Home,657.26,1,COD,Delivered,Bangalore
3929,1518,2024-09-01,53,Sports,995.1,1,UPI,Delivered,Bangalore
3930,1069,2024-11-04,10,Fashion,938.44,4,UPI,Delivered,Kolkata
3931,1638,2024-08-18,112,Electronics,14.24,1,UPI,Delivered,Pune
3932,1398,2024-06-03,8,Sports,886.58,2,UPI,Cancelled,Ahmedabad
3933,1977,2024-06-23,36,Fashion,75.83,2,UPI,Delivered,Chennai
3934,1671,2024-12-01,106,Sports,953.52,1,Card,Delivered,Hyderabad
3935,1759,2024-04-24,14,Electronics,289.01,1,Card,Delivered,Ahmedabad
3936,1202,2024-11-06,182,Sports,388.21,4,COD,Delivered,Bangalore
3937,1147,2024-10-26,86,Sports,100.72,2,UPI,Delivered,Bangalore
3938,1471,2024-01-18,149,Electronics,121.15,3,UPI,Delivered,Delhi
3939,1654,2024-09-28,50,Electronics,729.47,3,COD,Delivered,Bangalore
3940,1943,2024-01-12,167,Electronics,944.89,4,UPI,Delivered,Delhi
3941,1198,2024-10-27,20,Beauty,614.64,4,UPI,Delivered,Hyderabad
3942,1916,2024-07-10,87,Books,718.69,4,UPI,Delivered,Hyderabad
3943,1425,2024-08-19,135,Books,764.35,2,COD,Delivered,Hyderabad
3944,1665,2024-04-02,137,Electronics,270.19,1,Card,Cancelled,Delhi
3945,1491,2024-08-05,129,Books,54.78,1,COD,Delivered,Pune
3946,1887,2024-10-04,154,Sports,11.85,4,UPI,Returned,Pune
3947,1895,2024-12-18,166,Electronics,357.14,2,Card,Delivered,Kolkata
3948,1141,2024-10-29,38,Fashion,249.05,3,Card,Returned,Chennai
3949,1312,2024-01-29,189,Electronics,71.69,4,UPI,Delivered,Kolkata
3950,1164,2024-10-27,44,Electronics,187.73,2,COD,Delivered,Chennai
3951,1313,2024-03-17,86,Books,133.25,4,Card,Returned,Kolkata
3952,1020,2024-01-09,44,Home,915.73,2,COD,Delivered,Ahmedabad
3953,1081,2024-01-24,74,Sports,148.86,2,COD,Delivered,Pune
3954,1580,2024-01-15,119,Books,542.27,4,UPI,Cancelled,Kolkata
3955,1130,2024-06-12,190,Sports,597.17,1,Card,Delivered,Pune
3956,1598,2024-01-13,122,Fashion,548.05,4,UPI,Delivered,Bangalore
3957,1729,2024-12-12,134,Beauty,108.07,1,Card,Delivered,Hyderabad
3958,1932,2024-06-20,145,Home,325.61,1,Card,Delivered,Pune
3959,1983,2024-12-22,51,Fashion,60.76,3,Card,Cancelled,Ahmedabad
3960,1304,2024-11-22,38,Fashion,401.71,2,UPI,Delivered,Mumbai
3961,1914,2024-07-18,152,Sports,196.71,4,Card,Delivered,Pune
3962,1370,2024-03-16,51,Home,566.02,2,UPI,Delivered,Bangalore
3963,1856,2024-06-12,10,Sports,695.88,3,UPI,Returned,Pune
3964,1852,2024-03-01,120,Beauty,536.8,1,COD,Delivered,Chennai
3965,1383,2024-09-01,200,Sports,439.89,4,UPI,Delivered,Chennai
3966,1907,2024-06-03,149,Electronics,393.46,2,UPI,Delivered,Kolkata
3967,1444,2024-09-13,70,Sports,843.27,3,UPI,Cancelled,Hyderabad
3968,1424,2024-08-31,85,Electronics,227.17,1,UPI,Delivered,Delhi
3969,1160,2024-06-10,57,Fashion,736.88,1,UPI,Cancelled,Ahmedabad
3970,1177,2024-03-08,126,Beauty,759.91,2,Card,Returned,Ahmedabad
3971,1628,2024-12-09,39,Books,425.01,1,Card,Delivered,Bangalore
3972,1707,2024-10-03,33,Electronics,304.33,3,UPI,Delivered,Delhi
3973,1894,2024-06-09,187,Beauty,475.84,1,UPI,Delivered,Chennai
3974,1489,2024-09-15,18,Sports,102.28,4,UPI,Delivered,Kolkata
3975,1326,2024-11-02,184,Books,55.47,4,Card,Delivered,Hyderabad
3976,1597,2024-11-30,57,Sports,120.49,2,UPI,Delivered,Chennai
3977,1288,2024-04-04,96,Fashion,195.27,3,UPI,Delivered,Hyderabad
3978,1592,2024-09-02,48,Sports,509.14,1,UPI,Returned,Pune
3979,1663,2024-08-08,42,Electronics,850.65,1,UPI,Delivered,Ahmedabad
3980,1572,2024-05-02,27,Fashion,243.29,1,Card,Delivered,Mumbai
3981,1572,2024-07-05,74,Beauty,935.81,4,UPI,Delivered,Delhi
3982,1353,2024-09-18,110,Fashion,955.36,3,UPI,Delivered,Bangalore
3983,1027,2024-09-29,180,Beauty,959.32,1,UPI,Delivered,Hyderabad
3984,1953,2024-02-29,170,Home,839.19,2,COD,Delivered,Pune
3985,1042,2024-05-04,32,Electronics,370.19,3,Card,Cancelled,Pune
3986,1680,2024-12-02,26,Electronics,81.96,3,UPI,Delivered,Kolkata
3987,1422,2024-12-06,25,Beauty,573.13,1,UPI,Delivered,Kolkata
3988,1597,2024-02-20,75,Sports,563.09,4,COD,Returned,Mumbai
3989,1176,2024-06-26,23,Books,851.48,3,UPI,Delivered,Pune
3990,1528,2024-05-18,57,Sports,996.03,2,COD,Delivered,Pune
3991,1609,2024-11-22,180,Home,513.08,3,UPI,Delivered,Mumbai
3992,1965,2024-06-18,126,Beauty,351.75,4,UPI,Delivered,Ahmedabad
3993,1493,2024-02-08,87,Home,194.04,2,Card,Delivered,Delhi
3994,1197,2024-03-09,31,Beauty,14.75,4,Card,Delivered,Pune
3995,1609,2024-08-23,64,Home,514.02,1,COD,Cancelled,Hyderabad
3996,1576,2024-02-17,199,Beauty,559.96,3,COD,Delivered,Bangalore
3997,1841,2024-02-26,33,Electronics,826.69,2,UPI,Delivered,Bangalore
3998,1852,2024-10-03,2,Home,509.53,4,Card,Delivered,Bangalore
3999,1516,2024-12-03,18,Home,917.3,1,COD,Delivered,Chennai
4000,1513,2024-04-08,175,Beauty,631.8,2,Card,Delivered,Ahmedabad
4001,1021,2024-01-15,161,Fashion,841.93,3,UPI,Delivered,Kolkata
4002,1111,2024-11-20,84,Fashion,156.82,3,UPI,Delivered,Chennai
4003,1056,2024-06-27,35,Electronics,856.78,4,UPI,Delivered,Hyderabad
4004,1065,2024-11-27,179,Sports,678.39,2,COD,Delivered,Kolkata
4005,1841,2024-03-02,114,Sports,178.53,1,UPI,Delivered,Pune
4006,1097,2024-04-28,146,Electronics,197.87,1,UPI,Delivered,Pune
4007,1143,2024-02-06,110,Sports,927.24,1,COD,Delivered,Kolkata
4008,1879,2024-05-13,88,Books,41.89,4,UPI,Delivered,Bangalore
4009,1434,2024-01-26,72,Books,467.91,1,Card,Delivered,Mumbai
4010,1636,2024-01-08,125,Books,320.34,2,COD,Delivered,Pune
4011,1678,2024-01-04,30,Books,668.43,4,UPI,Delivered,Ahmedabad
4012,1085,2024-01-21,172,Beauty,841.23,3,UPI,Delivered,Bangalore
4013,1587,2024-05-28,53,Fashion,366.77,4,UPI,Delivered,Hyderabad
4014,1343,2024-01-25,138,Electronics,432.63,4,Card,Delivered,Bangalore
4015,1935,2024-05-22,87,Beauty,982.1,4,Card,Delivered,Delhi
4016,1293,2024-09-01,180,Books,786.08,2,UPI,Delivered,Bangalore
4017,1955,2024-02-12,177,Electronics,898.23,3,UPI,Delivered,Ahmedabad
4018,1570,2024-10-19,139,Fashion,444.37,3,Card,Delivered,Pune
4019,1649,2024-07-03,194,Sports,241.74,4,UPI,Cancelled,Kolkata
4020,1610,2024-02-11,186,Beauty,417.74,4,Card,Cancelled,Pune
4021,1703,2024-04-01,164,Fashion,718.93,4,Card,Delivered,Mumbai
4022,1242,2024-11-12,161,Electronics,118.34,2,Card,Delivered,Hyderabad
4023,1830,2024-11-19,175,Home,277.76,2,COD,Delivered,Kolkata
4024,1560,2024-02-22,13,Beauty,56.17,1,UPI,Delivered,Kolkata
4025,1959,2024-03-24,40,Electronics,438.02,3,UPI,Cancelled,Kolkata
4026,1031,2024-02-03,89,Electronics,829.17,1,Card,Delivered,Hyderabad
4027,1390,2024-03-16,68,Fashion,34.42,1,UPI,Delivered,Mumbai
4028,1276,2024-12-18,42,Electronics,678.57,4,Card,Delivered,Hyderabad
4029,1531,2024-07-15,147,Beauty,933.17,2,COD,Delivered,Bangalore
4030,1153,2024-10-12,94,Books,244.56,1,COD,Delivered,Hyderabad
4031,1382,2024-03-28,19,Beauty,696.7,1,Card,Delivered,Bangalore
4032,1067,2024-08-22,186,Electronics,975.35,1,COD,Delivered,Hyderabad
4033,1877,2024-08-19,23,Fashion,962.66,4,UPI,Returned,Pune
4034,1883,2024-01-07,54,Beauty,242.58,4,UPI,Delivered,Ahmedabad
4035,1213,2024-10-18,65,Home,109.33,2,UPI,Cancelled,Bangalore
4036,1654,2024-02-07,140,Books,156.8,1,UPI,Delivered,Bangalore
4037,1375,2024-02-21,24,Sports,705.02,1,UPI,Delivered,Ahmedabad
4038,1743,2024-05-22,34,Fashion,728.5,2,COD,Delivered,Ahmedabad
4039,1212,2024-08-08,53,Fashion,677.49,2,Card,Delivered,Pune
4040,1078,2024-08-27,136,Sports,342.72,2,Card,Delivered,Mumbai
4041,1725,2024-05-22,18,Sports,178.08,3,UPI,Returned,Mumbai
4042,1627,2024-12-14,57,Beauty,584.95,2,UPI,Cancelled,Pune
4043,1603,2024-12-28,112,Electronics,488.84,4,COD,Delivered,Chennai
4044,1781,2024-02-18,5,Electronics,731.55,3,Card,Delivered,Mumbai
4045,1922,2024-10-03,154,Home,446.95,2,Card,Delivered,Bangalore
4046,1380,2024-09-27,158,Books,345.25,4,COD,Delivered,Kolkata
4047,1679,2024-01-14,182,Electronics,300.54,2,Card,Delivered,Bangalore
4048,1057,2024-10-24,13,Home,219.36,2,Card,Delivered,Hyderabad
4049,1795,2024-01-15,83,Home,273.09,3,UPI,Delivered,Hyderabad
4050,1025,2024-08-21,29,Fashion,103.88,4,UPI,Delivered,Chennai
4051,1880,2024-03-03,3,Fashion,353.39,1,Card,Delivered,Ahmedabad
4052,1446,2024-07-14,90,Books,46.2,2,UPI,Delivered,Bangalore
4053,1065,2024-01-27,104,Beauty,194.55,3,Card,Delivered,Ahmedabad
4054,1920,2024-04-02,123,Sports,749.3,4,UPI,Cancelled,Chennai
4055,1759,2024-04-14,186,Sports,332.21,2,UPI,Delivered,Bangalore
4056,1253,2024-11-04,76,Books,671.55,1,UPI,Delivered,Mumbai
4057,1898,2024-02-21,130,Home,719.72,4,UPI,Delivered,Hyderabad
4058,1967,2024-11-14,108,Books,585.37,4,COD,Delivered,Pune
4059,1043,2024-06-29,156,Sports,959.11,3,UPI,Delivered,Pune
4060,1096,2024-02-26,82,Home,31.23,2,Card,Delivered,Kolkata
4061,1553,2024-04-29,77,Sports,741.27,2,UPI,Delivered,Chennai
4062,1226,2024-11-03,2,Beauty,959.2,4,UPI,Delivered,Delhi
4063,1773,2024-12-28,127,Fashion,863.65,2,UPI,Delivered,Pune
4064,1678,2024-02-12,135,Fashion,176.21,4,COD,Delivered,Kolkata
4065,1435,2024-05-14,26,Home,333.55,1,UPI,Delivered,Bangalore
4066,1790,2024-09-16,88,Books,180.73,3,COD,Delivered,Mumbai
4067,1600,2024-07-15,16,Sports,605.3,2,UPI,Delivered,Delhi
4068,1378,2024-05-12,151,Electronics,715.07,2,UPI,Delivered,Mumbai
4069,1177,2024-09-11,168,Beauty,323.9,3,Card,Delivered,Mumbai
4070,1426,2024-08-07,188,Sports,544.11,1,Card,Delivered,Bangalore
4071,1914,2024-12-01,73,Electronics,694.01,1,Card,Delivered,Mumbai
4072,1708,2024-02-10,32,Beauty,427.13,1,UPI,Delivered,Ahmedabad
4073,1306,2024-09-11,15,Beauty,855.48,1,UPI,Delivered,Chennai
4074,1778,2024-01-02,141,Fashion,773.83,1,UPI,Cancelled,Delhi
4075,1503,2024-07-13,5,Home,74.02,4,COD,Delivered,Mumbai
4076,1267,2024-08-29,74,Sports,624.91,2,UPI,Delivered,Ahmedabad
4077,1585,2024-05-28,52,Beauty,242.97,2,COD,Delivered,Ahmedabad
4078,1007,2024-07-16,77,Sports,561.94,2,UPI,Delivered,Pune
4079,1919,2024-10-25,169,Beauty,957.32,4,Card,Delivered,Pune
4080,1507,2024-09-01,181,Books,880.27,3,UPI,Delivered,Mumbai
4081,1475,2024-12-03,110,Fashion,410.47,1,UPI,Delivered,Hyderabad
4082,1296,2024-04-17,178,Home,298.6,3,UPI,Delivered,Hyderabad
4083,1163,2024-07-30,143,Electronics,242.06,1,UPI,Delivered,Chennai
4084,1484,2024-06-04,106,Electronics,537.19,1,COD,Delivered,Pune
4085,1596,2024-01-26,127,Books,123.11,3,Card,Delivered,Hyderabad
4086,1071,2024-03-22,7,Fashion,553.78,2,Card,Cancelled,Mumbai
4087,1566,2024-03-23,40,Beauty,11.32,4,UPI,Delivered,Pune
4088,1904,2024-05-10,156,Fashion,330.61,3,COD,Delivered,Mumbai
4089,1558,2024-11-24,160,Home,227.73,2,UPI,Delivered,Delhi
4090,1910,2024-04-09,99,Electronics,971.51,1,COD,Returned,Pune
4091,1943,2024-09-12,143,Sports,729.97,2,UPI,Delivered,Hyderabad
4092,1237,2024-02-18,85,Electronics,356.16,1,UPI,Returned,Bangalore
4093,1103,2024-03-03,198,Home,101.92,1,COD,Delivered,Hyderabad
4094,1209,2024-11-06,65,Beauty,521.63,2,UPI,Delivered,Mumbai
4095,1553,2024-10-16,132,Fashion,221.31,1,COD,Delivered,Delhi
4096,1827,2024-04-14,11,Electronics,541.07,4,UPI,Delivered,Hyderabad
4097,1467,2024-04-14,108,Electronics,837.01,2,Card,Delivered,Delhi
4098,1453,2024-11-20,26,Sports,619.63,3,COD,Delivered,Hyderabad
4099,1267,2024-01-15,189,Fashion,637.45,1,Card,Delivered,Chennai
4100,1385,2024-06-23,165,Sports,545.62,1,Card,Delivered,Mumbai
4101,1774,2024-09-15,151,Sports,927.99,4,UPI,Delivered,Mumbai
4102,1847,2024-07-29,85,Beauty,932.58,4,UPI,Delivered,Ahmedabad
4103,1386,2024-09-15,168,Electronics,517.6,3,UPI,Delivered,Bangalore
4104,1876,2024-04-11,151,Books,312.7,1,UPI,Delivered,Mumbai
4105,1258,2024-09-16,123,Fashion,464.99,3,COD,Delivered,Ahmedabad
4106,1282,2024-12-09,144,Beauty,194.69,3,UPI,Delivered,Bangalore
4107,1625,2024-06-07,189,Books,639.98,1,Card,Delivered,Ahmedabad
4108,1874,2024-02-14,68,Beauty,505.09,3,COD,Delivered,Ahmedabad
4109,1039,2024-10-27,104,Beauty,112.27,3,UPI,Delivered,Mumbai
4110,1485,2024-09-07,80,Home,205.67,4,COD,Delivered,Kolkata
4111,1928,2024-11-26,159,Home,484.84,4,COD,Delivered,Hyderabad
4112,1219,2024-06-13,53,Beauty,888.71,3,UPI,Delivered,Ahmedabad
4113,1128,2024-07-11,106,Home,570.73,1,UPI,Returned,Ahmedabad
